class_idx,class_name,path_idx,endpoint_id,endpoint_name,path_hops,relation_seq,node_seq,weight
102,Menadione,35,4140,Bamifylline,1,drug_drug,Menadione | Bamifylline,0.015761295333504677
102,Menadione,36,4236,Bendamustine,1,drug_drug,Menadione | Bendamustine,0.015981731936335564
102,Menadione,37,4276,Benzyl alcohol,1,drug_drug,Menadione | Benzyl alcohol,0.014849028550088406
102,Menadione,38,4293,Beroctocog alfa,1,drug_drug,Menadione | Beroctocog alfa,0.016759544610977173
102,Menadione,39,4303,Betaxolol,1,drug_drug,Menadione | Betaxolol,0.014467157423496246
102,Menadione,40,4323,Bicifadine,1,drug_drug,Menadione | Bicifadine,0.016003349795937538
102,Menadione,41,4343,Binimetinib,1,drug_drug,Menadione | Binimetinib,0.016539771109819412
102,Menadione,42,4416,Bortezomib,1,drug_drug,Menadione | Bortezomib,0.015451804734766483
102,Menadione,43,4460,Bromazepam,1,drug_drug,Menadione | Bromazepam,0.014334794133901596
102,Menadione,44,4467,Bromotheophylline,1,drug_drug,Menadione | Bromotheophylline,0.014798829331994057
102,Menadione,45,4495,Bufylline,1,drug_drug,Menadione | Bufylline,0.015750743448734283
102,Menadione,46,6794,Cafedrine,1,drug_drug,Menadione | Cafedrine,0.015851955860853195
102,Menadione,47,6795,Caffeine,1,drug_drug,Menadione | Caffeine,0.015925077721476555
102,Menadione,48,6805,Calcium,1,drug_drug,Menadione | Calcium,0.016199247911572456
102,Menadione,49,6806,Calcium Phosphate,1,drug_drug,Menadione | Calcium Phosphate,0.01559486798942089
102,Menadione,50,6807,Calcium acetate,1,drug_drug,Menadione | Calcium acetate,0.015982989221811295
102,Menadione,51,6810,Calcium carbonate,1,drug_drug,Menadione | Calcium carbonate,0.01572822779417038
102,Menadione,52,6811,Calcium cation,1,drug_drug,Menadione | Calcium cation,0.01618148386478424
102,Menadione,53,6812,Calcium chloride,1,drug_drug,Menadione | Calcium chloride,0.016006585210561752
102,Menadione,54,6813,Calcium citrate,1,drug_drug,Menadione | Calcium citrate,0.016233569011092186
102,Menadione,55,6816,Calcium gluconate,1,drug_drug,Menadione | Calcium gluconate,0.01595708355307579
102,Menadione,56,6825,Calcium threonate,1,drug_drug,Menadione | Calcium threonate,0.016743505373597145
102,Menadione,57,6834,Camostat,1,drug_drug,Menadione | Camostat,0.016672402620315552
102,Menadione,58,6875,Capsaicin,1,drug_drug,Menadione | Capsaicin,0.01584235206246376
102,Menadione,59,6925,Carmustine,1,drug_drug,Menadione | Carmustine,0.014970573596656322
102,Menadione,60,6943,Carvedilol,1,drug_drug,Menadione | Carvedilol,0.01437078882008791
102,Menadione,61,6953,Catridecacog,1,drug_drug,Menadione | Catridecacog,0.01676296815276146
102,Menadione,62,7015,Cenobamate,1,drug_drug,Menadione | Cenobamate,0.015909474343061447
102,Menadione,63,7094,Chlorpromazine,1,drug_drug,Menadione | Chlorpromazine,0.013957066461443901
103,Methotrexate,0,29801,anemia (disease),1,contraindication,Methotrexate | anemia (disease),0.050096455961465836
103,Methotrexate,1,34867,gallbladder disease,1,contraindication,Methotrexate | gallbladder disease,0.016319792717695236
103,Methotrexate,2,34948,gastric ulcer (disease),1,contraindication,Methotrexate | gastric ulcer (disease),0.014458711259067059
103,Methotrexate,3,36193,immune system disease,1,contraindication,Methotrexate | immune system disease,0.020351536571979523
103,Methotrexate,4,36414,inflammatory bowel disease,1,contraindication,Methotrexate | inflammatory bowel disease,0.0202347319573164
103,Methotrexate,5,36609,interstitial lung disease,1,contraindication,Methotrexate | interstitial lung disease,0.013163595460355282
103,Methotrexate,6,36938,kidney disease,1,contraindication,Methotrexate | kidney disease,0.03344446420669556
103,Methotrexate,7,37171,leukopenia,1,contraindication,Methotrexate | leukopenia,0.025073392316699028
103,Methotrexate,8,37294,liver disease,1,contraindication,Methotrexate | liver disease,0.016945764422416687
103,Methotrexate,9,37296,liver failure,1,contraindication,Methotrexate | liver failure,0.018429452553391457
103,Methotrexate,10,37505,macrocytic anemia (disease),1,contraindication,Methotrexate | macrocytic anemia (disease),0.018963299691677094
103,Methotrexate,11,40255,peptic ulcer disease,1,contraindication,Methotrexate | peptic ulcer disease,0.0124857472255826
103,Methotrexate,12,40796,postinflammatory pulmonary fibrosis,1,contraindication,Methotrexate | postinflammatory pulmonary fibrosis,0.014929655939340591
103,Methotrexate,13,41230,pulmonary fibrosis,1,contraindication,Methotrexate | pulmonary fibrosis,0.017873713746666908
103,Methotrexate,14,41318,pyoureter,1,contraindication,Methotrexate | pyoureter,0.01358981616795063
103,Methotrexate,15,42641,stomatitis,1,contraindication,Methotrexate | stomatitis,0.007368850987404585
103,Methotrexate,16,42729,substance abuse/dependence,1,contraindication,Methotrexate | substance abuse/dependence,0.03000926412642002
103,Methotrexate,17,43114,thrombocytopenia,1,contraindication,Methotrexate | thrombocytopenia,0.024768341332674026
103,Methotrexate,18,43538,ulcerative colitis (disease),1,contraindication,Methotrexate | ulcerative colitis (disease),0.016020238399505615
103,Methotrexate,19,296,"(6S)-5,6,7,8-tetrahydrofolic acid",1,drug_drug,"Methotrexate | (6S)-5,6,7,8-tetrahydrofolic acid",0.014630979858338833
103,Methotrexate,20,331,(R)-warfarin,1,drug_drug,Methotrexate | (R)-warfarin,0.012713192030787468
103,Methotrexate,21,360,(S)-Warfarin,1,drug_drug,Methotrexate | (S)-Warfarin,0.012834599241614342
103,Methotrexate,22,773,2-Methoxyethanol,1,drug_drug,Methotrexate | 2-Methoxyethanol,0.014164963737130165
103,Methotrexate,23,1236,4-Oxoretinol,1,drug_drug,Methotrexate | 4-Oxoretinol,0.014785291627049446
103,Methotrexate,24,1301,4-hydroxycoumarin,1,drug_drug,Methotrexate | 4-hydroxycoumarin,0.012757220305502415
103,Methotrexate,25,1409,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,1,drug_drug,Methotrexate | 5-(2-methylpiperazine-1-sulfonyl)isoquinoline,0.01455193106085062
103,Methotrexate,26,1509,5-fluorouridine,1,drug_drug,Methotrexate | 5-fluorouridine,0.014531953260302544
103,Methotrexate,27,1517,5-methyltetrahydrofolic acid,1,drug_drug,Methotrexate | 5-methyltetrahydrofolic acid,0.014782902784645557
103,Methotrexate,28,1573,6-Deoxyerythronolide B,1,drug_drug,Methotrexate | 6-Deoxyerythronolide B,0.01446131058037281
103,Methotrexate,29,1635,7-ethyl-10-hydroxycamptothecin,1,drug_drug,Methotrexate | 7-ethyl-10-hydroxycamptothecin,0.014601480215787888
103,Methotrexate,30,1678,9-(N-methyl-L-isoleucine)-cyclosporin A,1,drug_drug,Methotrexate | 9-(N-methyl-L-isoleucine)-cyclosporin A,0.014328604564070702
103,Methotrexate,31,1695,9-aminocamptothecin,1,drug_drug,Methotrexate | 9-aminocamptothecin,0.014101499691605568
103,Methotrexate,32,2167,AGN-201904,1,drug_drug,Methotrexate | AGN-201904,0.014924009330570698
103,Methotrexate,33,3131,AVE9633,1,drug_drug,Methotrexate | AVE9633,0.014391523785889149
103,Methotrexate,34,3162,Abacavir,1,drug_drug,Methotrexate | Abacavir,0.013030524365603924
103,Methotrexate,35,3165,Abametapir,1,drug_drug,Methotrexate | Abametapir,0.01376762893050909
103,Methotrexate,36,3167,Abatacept,1,drug_drug,Methotrexate | Abatacept,0.013528901152312756
103,Methotrexate,37,3168,Abciximab,1,drug_drug,Methotrexate | Abciximab,0.013544334098696709
103,Methotrexate,38,3170,Abemaciclib,1,drug_drug,Methotrexate | Abemaciclib,0.014192991890013218
103,Methotrexate,39,3171,Abetimus,1,drug_drug,Methotrexate | Abetimus,0.0141143174842
103,Methotrexate,40,3179,Acalabrutinib,1,drug_drug,Methotrexate | Acalabrutinib,0.014082345180213451
103,Methotrexate,41,3183,Acarbose,1,drug_drug,Methotrexate | Acarbose,0.012981568463146687
103,Methotrexate,42,3187,Aceclofenac,1,drug_drug,Methotrexate | Aceclofenac,0.012411286123096943
103,Methotrexate,43,3189,Acemetacin,1,drug_drug,Methotrexate | Acemetacin,0.012363668531179428
103,Methotrexate,44,3190,Acenocoumarol,1,drug_drug,Methotrexate | Acenocoumarol,0.01279400009661913
103,Methotrexate,45,3193,Acetaminophen,1,drug_drug,Methotrexate | Acetaminophen,0.012886304408311844
103,Methotrexate,46,3195,Acetazolamide,1,drug_drug,Methotrexate | Acetazolamide,0.012191886082291603
103,Methotrexate,47,3206,Acetyl sulfisoxazole,1,drug_drug,Methotrexate | Acetyl sulfisoxazole,0.014078306034207344
103,Methotrexate,48,3209,Acetylcysteine,1,drug_drug,Methotrexate | Acetylcysteine,0.014689662493765354
103,Methotrexate,49,3211,Acetyldigitoxin,1,drug_drug,Methotrexate | Acetyldigitoxin,0.01366953644901514
103,Methotrexate,50,3212,Acetyldigoxin,1,drug_drug,Methotrexate | Acetyldigoxin,0.013137334026396275
103,Methotrexate,51,3214,Acetylsalicylic acid,1,drug_drug,Methotrexate | Acetylsalicylic acid,0.012214427813887596
103,Methotrexate,52,3222,Acipimox,1,drug_drug,Methotrexate | Acipimox,0.014397458173334599
103,Methotrexate,53,3223,Acitretin,1,drug_drug,Methotrexate | Acitretin,0.01466584112495184
103,Methotrexate,54,3226,Aclidinium,1,drug_drug,Methotrexate | Aclidinium,0.012074560858309269
103,Methotrexate,55,3230,Acrivastine,1,drug_drug,Methotrexate | Acrivastine,0.01279124803841114
103,Methotrexate,56,3234,Acteoside,1,drug_drug,Methotrexate | Acteoside,0.013945752754807472
103,Methotrexate,57,3238,Acyclovir,1,drug_drug,Methotrexate | Acyclovir,0.01287915837019682
103,Methotrexate,58,3240,Adalimumab,1,drug_drug,Methotrexate | Adalimumab,0.013712840154767036
103,Methotrexate,59,3246,Adefovir,1,drug_drug,Methotrexate | Adefovir,0.013127557002007961
103,Methotrexate,60,3247,Adefovir dipivoxil,1,drug_drug,Methotrexate | Adefovir dipivoxil,0.013030173256993294
103,Methotrexate,61,3262,Adenovirus type 7 vaccine live,1,drug_drug,Methotrexate | Adenovirus type 7 vaccine live,0.014387892559170723
103,Methotrexate,62,3277,Afatinib,1,drug_drug,Methotrexate | Afatinib,0.014624912291765213
103,Methotrexate,63,3278,Afelimomab,1,drug_drug,Methotrexate | Afelimomab,0.013595325872302055
104,Methylthiouracil,0,331,(R)-warfarin,1,drug_drug,Methylthiouracil | (R)-warfarin,0.015080057084560394
104,Methylthiouracil,1,360,(S)-Warfarin,1,drug_drug,Methylthiouracil | (S)-Warfarin,0.015224067494273186
104,Methylthiouracil,2,635,"2,5-Dimethoxy-4-ethylamphetamine",1,drug_drug,"Methylthiouracil | 2,5-Dimethoxy-4-ethylamphetamine",0.014778763055801392
104,Methylthiouracil,3,636,"2,5-Dimethoxy-4-ethylthioamphetamine",1,drug_drug,"Methylthiouracil | 2,5-Dimethoxy-4-ethylthioamphetamine",0.014516633935272694
104,Methylthiouracil,4,1045,3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,1,drug_drug,Methylthiouracil | 3-[4-(1-formylpiperazin-4-yl)-benzylidenyl]-2-indolinone,0.017080659046769142
104,Methylthiouracil,5,1069,3-isobutyl-1-methyl-7H-xanthine,1,drug_drug,Methylthiouracil | 3-isobutyl-1-methyl-7H-xanthine,0.01620565354824066
104,Methylthiouracil,6,1199,"4-Bromo-2,5-dimethoxyamphetamine",1,drug_drug,"Methylthiouracil | 4-Bromo-2,5-dimethoxyamphetamine",0.014475621283054352
104,Methylthiouracil,7,1301,4-hydroxycoumarin,1,drug_drug,Methylthiouracil | 4-hydroxycoumarin,0.015132283791899681
104,Methylthiouracil,8,1584,6-O-benzylguanine,1,drug_drug,Methylthiouracil | 6-O-benzylguanine,0.0159358661621809
104,Methylthiouracil,9,1617,"7,9-Dimethylguanine",1,drug_drug,"Methylthiouracil | 7,9-Dimethylguanine",0.016320446506142616
104,Methylthiouracil,10,1623,7-Deazaguanine,1,drug_drug,Methylthiouracil | 7-Deazaguanine,0.016293488442897797
104,Methylthiouracil,11,1662,8-azaguanine,1,drug_drug,Methylthiouracil | 8-azaguanine,0.01577484793961048
104,Methylthiouracil,12,1664,8-chlorotheophylline,1,drug_drug,Methylthiouracil | 8-chlorotheophylline,0.015928279608488083
104,Methylthiouracil,13,1689,9-Deazaguanine,1,drug_drug,Methylthiouracil | 9-Deazaguanine,0.01592424511909485
104,Methylthiouracil,14,1693,9-Methylguanine,1,drug_drug,Methylthiouracil | 9-Methylguanine,0.01599402166903019
104,Methylthiouracil,15,3168,Abciximab,1,drug_drug,Methylthiouracil | Abciximab,0.016065936535596848
104,Methylthiouracil,16,3179,Acalabrutinib,1,drug_drug,Methylthiouracil | Acalabrutinib,0.01670411229133606
104,Methylthiouracil,17,3185,Acebutolol,1,drug_drug,Methylthiouracil | Acebutolol,0.014594861306250095
104,Methylthiouracil,18,3188,Acefylline,1,drug_drug,Methylthiouracil | Acefylline,0.01584860123693943
104,Methylthiouracil,19,3190,Acenocoumarol,1,drug_drug,Methylthiouracil | Acenocoumarol,0.015175911597907543
104,Methylthiouracil,20,3200,Acetohexamide,1,drug_drug,Methylthiouracil | Acetohexamide,0.01569014973938465
104,Methylthiouracil,21,3211,Acetyldigitoxin,1,drug_drug,Methylthiouracil | Acetyldigitoxin,0.016214443370699883
104,Methylthiouracil,22,3212,Acetyldigoxin,1,drug_drug,Methylthiouracil | Acetyldigoxin,0.015583159402012825
104,Methylthiouracil,23,3214,Acetylsalicylic acid,1,drug_drug,Methylthiouracil | Acetylsalicylic acid,0.01448843814432621
104,Methylthiouracil,24,3277,Afatinib,1,drug_drug,Methylthiouracil | Afatinib,0.01734768971800804
104,Methylthiouracil,25,3313,Alaproclate,1,drug_drug,Methylthiouracil | Alaproclate,0.01470187958329916
104,Methylthiouracil,26,3328,Aldesleukin,1,drug_drug,Methylthiouracil | Aldesleukin,0.0149526447057724
104,Methylthiouracil,27,3331,Alectinib,1,drug_drug,Methylthiouracil | Alectinib,0.01695285551249981
104,Methylthiouracil,28,3395,Alteplase,1,drug_drug,Methylthiouracil | Alteplase,0.01583593338727951
104,Methylthiouracil,29,3428,Amediplase,1,drug_drug,Methylthiouracil | Amediplase,0.015842005610466003
104,Methylthiouracil,30,3438,Amineptine,1,drug_drug,Methylthiouracil | Amineptine,0.01464917417615652
104,Methylthiouracil,31,3450,Aminophylline,1,drug_drug,Methylthiouracil | Aminophylline,0.016162816435098648
104,Methylthiouracil,32,3452,Aminosalicylic acid,1,drug_drug,Methylthiouracil | Aminosalicylic acid,0.016292519867420197
104,Methylthiouracil,33,3453,Amiodarone,1,drug_drug,Methylthiouracil | Amiodarone,0.014968444593250751
104,Methylthiouracil,34,3459,Amitriptyline,1,drug_drug,Methylthiouracil | Amitriptyline,0.014152846299111843
104,Methylthiouracil,35,3460,Amitriptylinoxide,1,drug_drug,Methylthiouracil | Amitriptylinoxide,0.014636402949690819
104,Methylthiouracil,36,3472,Amoxapine,1,drug_drug,Methylthiouracil | Amoxapine,0.014378048479557037
104,Methylthiouracil,37,3475,Amphetamine,1,drug_drug,Methylthiouracil | Amphetamine,0.014168067835271358
104,Methylthiouracil,38,3494,Ancrod,1,drug_drug,Methylthiouracil | Ancrod,0.015866119414567947
104,Methylthiouracil,39,3524,Anistreplase,1,drug_drug,Methylthiouracil | Anistreplase,0.015913086012005806
104,Methylthiouracil,40,3539,Antithrombin Alfa,1,drug_drug,Methylthiouracil | Antithrombin Alfa,0.01593955233693123
104,Methylthiouracil,41,3540,Antithrombin III human,1,drug_drug,Methylthiouracil | Antithrombin III human,0.015230034478008747
104,Methylthiouracil,42,3551,Apixaban,1,drug_drug,Methylthiouracil | Apixaban,0.01582546904683113
104,Methylthiouracil,43,3578,Ardeparin,1,drug_drug,Methylthiouracil | Ardeparin,0.015548864379525185
104,Methylthiouracil,44,3583,Argatroban,1,drug_drug,Methylthiouracil | Argatroban,0.015911096706986427
104,Methylthiouracil,45,3635,Astaxanthin,1,drug_drug,Methylthiouracil | Astaxanthin,0.01569199375808239
104,Methylthiouracil,46,3678,Axitinib,1,drug_drug,Methylthiouracil | Axitinib,0.016336729750037193
104,Methylthiouracil,47,4140,Bamifylline,1,drug_drug,Methylthiouracil | Bamifylline,0.015905404463410378
104,Methylthiouracil,48,4229,Bemiparin,1,drug_drug,Methylthiouracil | Bemiparin,0.015394366346299648
104,Methylthiouracil,49,4271,Benzphetamine,1,drug_drug,Methylthiouracil | Benzphetamine,0.014484251849353313
104,Methylthiouracil,50,4285,Beraprost,1,drug_drug,Methylthiouracil | Beraprost,0.01576784811913967
104,Methylthiouracil,51,4308,Betrixaban,1,drug_drug,Methylthiouracil | Betrixaban,0.01592029631137848
104,Methylthiouracil,52,4378,Bivalirudin,1,drug_drug,Methylthiouracil | Bivalirudin,0.01574397273361683
104,Methylthiouracil,53,4419,Bosutinib,1,drug_drug,Methylthiouracil | Bosutinib,0.015897322446107864
104,Methylthiouracil,54,4446,Brigatinib,1,drug_drug,Methylthiouracil | Brigatinib,0.01679370366036892
104,Methylthiouracil,55,4450,Brinase,1,drug_drug,Methylthiouracil | Brinase,0.01578473299741745
104,Methylthiouracil,56,4467,Bromotheophylline,1,drug_drug,Methylthiouracil | Bromotheophylline,0.014934140257537365
104,Methylthiouracil,57,4485,Bucindolol,1,drug_drug,Methylthiouracil | Bucindolol,0.014908415265381336
104,Methylthiouracil,58,4495,Bufylline,1,drug_drug,Methylthiouracil | Bufylline,0.015894761309027672
104,Methylthiouracil,59,4526,Butriptyline,1,drug_drug,Methylthiouracil | Butriptyline,0.014569642022252083
104,Methylthiouracil,60,6791,Cabozantinib,1,drug_drug,Methylthiouracil | Cabozantinib,0.01659410446882248
104,Methylthiouracil,61,6794,Cafedrine,1,drug_drug,Methylthiouracil | Cafedrine,0.015996895730495453
104,Methylthiouracil,62,6795,Caffeine,1,drug_drug,Methylthiouracil | Caffeine,0.016070686280727386
104,Methylthiouracil,63,6852,Canertinib,1,drug_drug,Methylthiouracil | Canertinib,0.017004646360874176
105,Mifepristone,0,3244,Addison disease,1,contraindication,Mifepristone | Addison disease,0.022457363083958626
105,Mifepristone,1,29332,acute intermittent porphyria,1,contraindication,Mifepristone | acute intermittent porphyria,0.01703435741364956
105,Mifepristone,2,29484,adrenal insufficiency,1,contraindication,Mifepristone | adrenal insufficiency,0.020761070773005486
105,Mifepristone,3,29493,adrenocortical insufficiency,1,contraindication,Mifepristone | adrenocortical insufficiency,0.027116796001791954
105,Mifepristone,4,30425,autosomal erythropoietic protoporphyria,1,contraindication,Mifepristone | autosomal erythropoietic protoporphyria,0.014667133800685406
105,Mifepristone,5,30926,blood coagulation disease,1,contraindication,Mifepristone | blood coagulation disease,0.023363197222352028
105,Mifepristone,6,33779,ectopic pregnancy,1,contraindication,Mifepristone | ectopic pregnancy,0.027599003165960312
105,Mifepristone,7,34115,erythropoietic protoporphyria,1,contraindication,Mifepristone | erythropoietic protoporphyria,0.019992414861917496
105,Mifepristone,8,34522,familial porphyria cutanea tarda,1,contraindication,Mifepristone | familial porphyria cutanea tarda,0.022756794467568398
105,Mifepristone,9,35503,hepatic porphyria,1,contraindication,Mifepristone | hepatic porphyria,0.020740356296300888
105,Mifepristone,10,36279,inborn disorder of porphyrin metabolism,1,contraindication,Mifepristone | inborn disorder of porphyrin metabolism,0.030422192066907883
105,Mifepristone,11,36375,infectious disease,1,contraindication,Mifepristone | infectious disease,0.00825431477278471
105,Mifepristone,12,36464,inherited porphyria,1,contraindication,Mifepristone | inherited porphyria,0.02677224576473236
105,Mifepristone,13,40744,porphyria cutanea tarda,1,contraindication,Mifepristone | porphyria cutanea tarda,0.019869821146130562
105,Mifepristone,14,42564,sporadic porphyria cutanea tarda,1,contraindication,Mifepristone | sporadic porphyria cutanea tarda,0.01911061815917492
105,Mifepristone,15,43812,variegate porphyria,1,contraindication,Mifepristone | variegate porphyria,0.016798455268144608
105,Mifepristone,16,331,(R)-warfarin,1,drug_drug,Mifepristone | (R)-warfarin,0.01324484869837761
105,Mifepristone,17,360,(S)-Warfarin,1,drug_drug,Mifepristone | (S)-Warfarin,0.013371331617236137
105,Mifepristone,18,631,"2,4-thiazolidinedione",1,drug_drug,"Mifepristone | 2,4-thiazolidinedione",0.01422177441418171
105,Mifepristone,19,1224,4-Methoxyamphetamine,1,drug_drug,Mifepristone | 4-Methoxyamphetamine,0.012928446754813194
105,Mifepristone,20,1301,4-hydroxycoumarin,1,drug_drug,Mifepristone | 4-hydroxycoumarin,0.01329071819782257
105,Mifepristone,21,1409,5-(2-methylpiperazine-1-sulfonyl)isoquinoline,1,drug_drug,Mifepristone | 5-(2-methylpiperazine-1-sulfonyl)isoquinoline,0.01516047678887844
105,Mifepristone,22,1515,"5-methoxy-N,N-dimethyltryptamine",1,drug_drug,"Mifepristone | 5-methoxy-N,N-dimethyltryptamine",0.012956744059920311
105,Mifepristone,23,1614,"7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",1,drug_drug,"Mifepristone | 7,8-Dichloro-1,2,3,4-tetrahydroisoquinoline",0.012890318408608437
105,Mifepristone,24,1629,7-Nitroindazole,1,drug_drug,Mifepristone | 7-Nitroindazole,0.01336757279932499
105,Mifepristone,25,1695,9-aminocamptothecin,1,drug_drug,Mifepristone | 9-aminocamptothecin,0.014691213145852089
105,Mifepristone,26,2207,AICA ribonucleotide,1,drug_drug,Mifepristone | AICA ribonucleotide,0.014296459965407848
105,Mifepristone,27,2400,AMG-222,1,drug_drug,Mifepristone | AMG-222,0.014235425740480423
105,Mifepristone,28,3165,Abametapir,1,drug_drug,Mifepristone | Abametapir,0.014343381859362125
105,Mifepristone,29,3167,Abatacept,1,drug_drug,Mifepristone | Abatacept,0.014094674028456211
105,Mifepristone,30,3168,Abciximab,1,drug_drug,Mifepristone | Abciximab,0.014110744930803776
105,Mifepristone,31,3170,Abemaciclib,1,drug_drug,Mifepristone | Abemaciclib,0.014786532148718834
105,Mifepristone,32,3172,Abexinostat,1,drug_drug,Mifepristone | Abexinostat,0.014404354616999626
105,Mifepristone,33,3179,Acalabrutinib,1,drug_drug,Mifepristone | Acalabrutinib,0.014671258628368378
105,Mifepristone,34,3183,Acarbose,1,drug_drug,Mifepristone | Acarbose,0.01352444477379322
105,Mifepristone,35,3185,Acebutolol,1,drug_drug,Mifepristone | Acebutolol,0.012818700633943081
105,Mifepristone,36,3190,Acenocoumarol,1,drug_drug,Mifepristone | Acenocoumarol,0.013329037465155125
105,Mifepristone,37,3192,Aceprometazine,1,drug_drug,Mifepristone | Aceprometazine,0.013160944916307926
105,Mifepristone,38,3193,Acetaminophen,1,drug_drug,Mifepristone | Acetaminophen,0.013425197452306747
105,Mifepristone,39,3195,Acetazolamide,1,drug_drug,Mifepristone | Acetazolamide,0.01270174141973257
105,Mifepristone,40,3200,Acetohexamide,1,drug_drug,Mifepristone | Acetohexamide,0.013780695386230946
105,Mifepristone,41,3206,Acetyl sulfisoxazole,1,drug_drug,Mifepristone | Acetyl sulfisoxazole,0.01466705184429884
105,Mifepristone,42,3212,Acetyldigoxin,1,drug_drug,Mifepristone | Acetyldigoxin,0.013686724938452244
105,Mifepristone,43,3214,Acetylsalicylic acid,1,drug_drug,Mifepristone | Acetylsalicylic acid,0.01272522658109665
105,Mifepristone,44,3230,Acrivastine,1,drug_drug,Mifepristone | Acrivastine,0.013326170854270458
105,Mifepristone,45,3240,Adalimumab,1,drug_drug,Mifepristone | Adalimumab,0.014286298304796219
105,Mifepristone,46,3250,Adenosine,1,drug_drug,Mifepristone | Adenosine,0.013654526323080063
105,Mifepristone,47,3277,Afatinib,1,drug_drug,Mifepristone | Afatinib,0.01523651834577322
105,Mifepristone,48,3278,Afelimomab,1,drug_drug,Mifepristone | Afelimomab,0.014163868501782417
105,Mifepristone,49,3288,Agmatine,1,drug_drug,Mifepristone | Agmatine,0.01314810011535883
105,Mifepristone,50,3295,Ajmaline,1,drug_drug,Mifepristone | Ajmaline,0.014315895736217499
105,Mifepristone,51,3313,Alaproclate,1,drug_drug,Mifepristone | Alaproclate,0.012912695296108723
105,Mifepristone,52,3317,Albendazole,1,drug_drug,Mifepristone | Albendazole,0.014507973566651344
105,Mifepristone,53,3319,Albiglutide,1,drug_drug,Mifepristone | Albiglutide,0.014296618290245533
105,Mifepristone,54,3326,Alclometasone,1,drug_drug,Mifepristone | Alclometasone,0.015123976394534111
105,Mifepristone,55,3329,Aldosterone,1,drug_drug,Mifepristone | Aldosterone,0.013887808658182621
105,Mifepristone,56,3331,Alectinib,1,drug_drug,Mifepristone | Alectinib,0.014889732003211975
105,Mifepristone,57,3339,Alfentanil,1,drug_drug,Mifepristone | Alfentanil,0.012786525301635265
105,Mifepristone,58,3342,Alfuzosin,1,drug_drug,Mifepristone | Alfuzosin,0.013913691975176334
105,Mifepristone,59,3346,Alimemazine,1,drug_drug,Mifepristone | Alimemazine,0.013138472102582455
105,Mifepristone,60,3358,Allicin,1,drug_drug,Mifepristone | Allicin,0.014290159568190575
105,Mifepristone,61,3363,Allylestrenol,1,drug_drug,Mifepristone | Allylestrenol,0.013584738597273827
105,Mifepristone,62,3367,Almotriptan,1,drug_drug,Mifepristone | Almotriptan,0.012686416506767273
105,Mifepristone,63,3368,Alogliptin,1,drug_drug,Mifepristone | Alogliptin,0.013247668743133545
106,Minodronic acid,0,9893,FDPS,1,drug_protein,Minodronic acid | FDPS,0.011715981177985668
106,Minodronic acid,1,10806,GGPS1,1,drug_protein,Minodronic acid | GGPS1,0.01210713479667902
106,Minodronic acid,2,39609,osteoporosis,1,indication,Minodronic acid | osteoporosis,0.008232546970248222
106,Minodronic acid,3,40799,postmenopausal osteoporosis,1,indication,Minodronic acid | postmenopausal osteoporosis,0.006394221447408199
106,Minodronic acid,4,33485,disseminated superficial actinic porokeratosis,2,drug_protein | disease_protein,Minodronic acid | FDPS | disseminated superficial actinic porokeratosis,0.011923404410481453
106,Minodronic acid,5,40736,porokeratosis (disease),2,drug_protein | disease_protein,Minodronic acid | FDPS | porokeratosis (disease),0.01200795080512762
106,Minodronic acid,6,40738,"porokeratosis 9, multiple types",2,drug_protein | disease_protein,"Minodronic acid | FDPS | porokeratosis 9, multiple types",0.010234725661575794
106,Minodronic acid,7,3335,Alendronic acid,2,drug_protein | drug_protein,Minodronic acid | FDPS | Alendronic acid,0.010148719884455204
106,Minodronic acid,8,8485,Dimethylallyl Diphosphate,2,drug_protein | drug_protein,Minodronic acid | FDPS | Dimethylallyl Diphosphate,0.010638736188411713
106,Minodronic acid,9,10279,Farnesyl diphosphate,2,drug_protein | drug_protein,Minodronic acid | FDPS | Farnesyl diphosphate,0.010276831686496735
106,Minodronic acid,10,11472,Geranyl Diphosphate,2,drug_protein | drug_protein,Minodronic acid | FDPS | Geranyl Diphosphate,0.010258456692099571
106,Minodronic acid,11,11473,Geranylgeranyl diphosphate,2,drug_protein | drug_protein,Minodronic acid | FDPS | Geranylgeranyl diphosphate,0.010119128972291946
106,Minodronic acid,12,12940,ISOPENTENYL PYROPHOSPHATE,2,drug_protein | drug_protein,Minodronic acid | FDPS | ISOPENTENYL PYROPHOSPHATE,0.01065525971353054
106,Minodronic acid,13,13022,Ibandronate,2,drug_protein | drug_protein,Minodronic acid | FDPS | Ibandronate,0.01002122089266777
106,Minodronic acid,14,13100,Incadronic acid,2,drug_protein | drug_protein,Minodronic acid | FDPS | Incadronic acid,0.010164550505578518
106,Minodronic acid,15,13249,Isopentyl Pyrophosphate,2,drug_protein | drug_protein,Minodronic acid | FDPS | Isopentyl Pyrophosphate,0.010640824213624
106,Minodronic acid,16,20516,Pamidronic acid,2,drug_protein | drug_protein,Minodronic acid | FDPS | Pamidronic acid,0.009930434636771679
106,Minodronic acid,17,22327,Risedronic acid,2,drug_protein | drug_protein,Minodronic acid | FDPS | Risedronic acid,0.01012522540986538
